OrderNo,OrderedQuantity,Price,OrderLineNumber,TotalSales,OrderDate,OrderStatus,Month,Quarter,Year,ProductLine,MSRP,ProductCode,CustomerName,CustomerPhone,CustomerAddress,City,State,PostalCode,Country,Geography,SalesContactFName,SalesContactLName,AvgDealSize
10281,44,59.87,14,2634.28,2004-08-19,Shipped,8,3,2004,VintageCars,50,S184668,DiecastClassicsInc,2155551555,7586PomptonSt,Allentown,PA,70267,USA,NA,Kyung,Yu,Small
10211,37,100,12,4040.03,2004-01-15,Shipped,1,1,2004,Motorcycles,102,S324485,AutoCanalPetit,147556555,25rueLauriston,Paris,"",75016,France,EMEA,Dominique,Perrier,Medium
10174,34,100,4,8014.82,2003-11-06,Shipped,11,4,2003,ClassicCars,214,S101949,AustralianGiftNetworkCo,61738446555,31DuncanStWestEnd,SouthBrisbane,Queensland,4101,Australia,APAC,Tony,Calaghan,Large
10258,41,100,3,6668.24,2004-06-15,Shipped,6,2,2004,TrucksandBuses,136,S121666,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Medium
10216,43,100,1,5759.42,2004-02-02,Shipped,2,1,2004,TrucksandBuses,136,S121666,AutoAssocCie,30598555,67avenuedelEurope,Versailles,"",78000,France,EMEA,Daniel,Tonini,Medium
10341,38,100,3,4682.36,2004-11-24,Shipped,11,4,2004,Motorcycles,81,S504713,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10262,44,94.14,13,4142.16,2004-06-24,Cancelled,6,2,2004,Ships,90,S7002047,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10283,20,94.14,2,1882.8,2004-08-20,Shipped,8,3,2004,Ships,90,S7002047,RoyalCanadianCollectablesLtd,6045554555,23TsawassenBlvd,Tsawassen,BC,T2F8M4,Canada,NA,Elizabeth,Lincoln,Small
10103,46,100,16,4791.82,2003-01-29,Shipped,1,1,2003,VintageCars,99,S183320,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Medium
10151,42,100,8,5098.8,2003-09-21,Shipped,9,3,2003,TrucksandBuses,127,S242300,OuluToySuppliesInc,981443655,Torikatu38,Oulu,"",90110,Finland,EMEA,Pirkko,Koskitalo,Medium
10401,28,72.55,11,2031.4,2005-04-03,OnHold,4,2,2005,Planes,74,S7004002,TekniCollectablesInc,2015559350,7476MossRd,Newark,NJ,94019,USA,NA,William,Brown,Small
10309,24,56.1,2,1346.4,2004-10-15,Shipped,10,4,2004,Motorcycles,69,S242360,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Small
10389,45,100,1,4597.65,2005-03-03,Shipped,3,1,2005,Motorcycles,112,S241578,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Medium
10197,35,93.35,11,3267.25,2003-11-26,Shipped,11,4,2003,Ships,99,S7003962,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Medium
10419,34,90.17,14,3065.78,2005-05-17,Shipped,5,2,2005,ClassicCars,79,S123990,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10311,28,93.6,4,2620.8,2004-10-16,Shipped,10,4,2004,ClassicCars,90,S242766,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10155,32,100,13,4526.08,2003-10-06,Shipped,10,4,2003,ClassicCars,136,S104757,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Medium
10379,32,100,3,3970.56,2005-02-10,Shipped,2,1,2005,ClassicCars,50,S241628,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10315,36,100,7,3602.16,2004-10-29,Shipped,10,4,2004,VintageCars,87,S184522,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Medium
10375,23,100,9,2443.29,2005-02-03,Shipped,2,1,2005,Motorcycles,76,S242000,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10253,22,100,11,2402.84,2004-06-01,Cancelled,6,2,2004,ClassicCars,117,S123380,UKCollectablesLtd,1715552282,BerkeleyGardens12Brewery,Liverpool,"",WX16LT,UK,EMEA,Elizabeth,Devon,Small
10147,30,68.58,6,2057.4,2003-09-05,Shipped,9,3,2003,ClassicCars,61,S243371,CollectablesForLessInc,6175558555,7825DouglasAv,Brickhaven,MA,58339,USA,NA,Allen,Nelson,Small
10372,25,84.71,5,2117.75,2005-01-26,Shipped,1,1,2005,Trains,100,S183259,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Small
10424,46,80.92,1,3722.32,2005-05-31,InProcess,5,2,2005,ClassicCars,101,S7002824,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10416,24,100,14,4352.16,2005-05-10,Shipped,5,2,2005,Planes,157,S181662,LordineSouveniers,0522556555,StradaProvinciale124,ReggioEmilia,"",42100,Italy,EMEA,Maurizio,Moroni,Medium
10357,25,100,3,2604.25,2004-12-10,Shipped,12,4,2004,VintageCars,99,S183320,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10140,26,100,3,2829.58,2003-07-24,Shipped,7,3,2003,TrucksandBuses,96,S321268,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Small
10224,43,100,6,6087.94,2004-02-21,Shipped,2,1,2004,Motorcycles,150,S122823,DaedalusDesignsImports,20161555,184chaussedeTournai,Lille,"",59000,France,EMEA,Martine,Rance,Medium
10210,31,86.4,13,2678.4,2004-01-12,Shipped,1,1,2004,Planes,80,S7003167,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Small
10361,44,100,10,5001.92,2004-12-17,Shipped,12,4,2004,Planes,80,S7003167,SouveniersAndThingsCo,61294958555,MonitorMoneyBuilding815PacificHwy,Chatswood,NSW,2067,Australia,APAC,Adrian,Huxley,Medium
10172,24,81.33,2,1951.92,2003-11-05,Shipped,11,4,2003,ClassicCars,85,S243191,GiftDepotInc,2035552570,25593SouthBayLn,Bridgewater,CT,97562,USA,NA,Julie,King,Small
10197,22,100,3,2538.8,2003-11-26,Shipped,11,4,2003,VintageCars,105,S183856,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Small
10285,39,78.92,2,3077.88,2004-08-27,Shipped,8,3,2004,Motorcycles,81,S504713,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
10347,29,100,3,3586.43,2004-11-29,Shipped,11,4,2004,TrucksandBuses,136,S121666,AustralianCollectorsCo,0395204555,636StKildaRoad,Melbourne,Victoria,3004,Australia,APAC,Peter,Ferguson,Medium
10134,43,83.03,7,3570.29,2003-07-01,Shipped,7,3,2003,Motorcycles,76,S242000,LyonSouveniers,33146627555,27rueduColonelPierreAvia,Paris,"",75508,France,EMEA,Daniel,DaCunha,Medium
10251,46,100,1,7552.28,2004-05-18,Shipped,5,2,2004,Motorcycles,150,S122823,TekniCollectablesInc,2015559350,7476MossRd,Newark,NJ,94019,USA,NA,William,Brown,Large
10282,37,66.78,7,2470.86,2004-08-20,Shipped,8,3,2004,Trains,58,S501514,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10229,50,100,9,6426.5,2004-03-11,Shipped,3,1,2004,ClassicCars,147,S104962,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10176,38,64.44,4,2448.72,2003-11-06,Shipped,11,4,2003,Trains,58,S501514,LordineSouveniers,0522556555,StradaProvinciale124,ReggioEmilia,"",42100,Italy,EMEA,Maurizio,Moroni,Small
10258,21,59.87,4,1257.27,2004-06-15,Shipped,6,2,2004,VintageCars,50,S184668,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Small
10304,40,100,1,4208,2004-10-11,Shipped,10,4,2004,ClassicCars,101,S7002824,AutoAssocCie,30598555,67avenuedelEurope,Versailles,"",78000,France,EMEA,Daniel,Tonini,Medium
10103,42,100,4,5398.26,2003-01-29,Shipped,1,1,2003,ClassicCars,147,S104962,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Medium
10227,34,100,11,3566.94,2004-03-02,Shipped,3,1,2004,VintageCars,92,S184409,SaveleyHenriotCo,78325555,2rueduCommerce,Lyon,"",69004,France,EMEA,Mary,Saveley,Medium
10347,26,100,12,2656.94,2004-11-29,Shipped,11,4,2004,VintageCars,99,S183320,AustralianCollectorsCo,0395204555,636StKildaRoad,Melbourne,Victoria,3004,Australia,APAC,Peter,Ferguson,Small
10384,43,97.87,2,4208.41,2005-02-23,Shipped,2,1,2005,VintageCars,88,S243151,CorporateGiftIdeasCo,6505551386,7734StrongSt,SanFrancisco,CA,"",USA,NA,Julie,Brown,Medium
10203,33,86.04,11,2839.32,2003-12-02,Shipped,12,4,2003,ClassicCars,80,S183278,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10336,23,100,8,3141.57,2004-11-20,Shipped,11,4,2004,TrucksandBuses,115,S501392,LaCorneDabondanceCo,142342555,265boulevardCharonne,Paris,"",75012,France,EMEA,Marie,Bertrand,Medium
10180,42,100,12,4695.6,2003-11-11,Shipped,11,4,2003,Motorcycles,118,S102016,DaedalusDesignsImports,20161555,184chaussedeTournai,Lille,"",59000,France,EMEA,Martine,Rance,Medium
10101,26,100,1,3773.38,2003-01-09,Shipped,1,1,2003,VintageCars,168,S182795,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Medium
10145,27,60.95,3,1645.65,2003-08-25,Shipped,8,3,2003,Motorcycles,69,S242360,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Small
10273,47,100,15,5450.59,2004-07-21,Shipped,7,3,2004,Trains,100,S183259,PetitAuto,02555467,RueJosephBens532,Bruxelles,"",B-1180,Belgium,EMEA,Catherine,Dewey,Medium
10153,40,100,5,5456.4,2003-09-28,Shipped,9,3,2003,Ships,122,S242011,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10163,43,100,6,4991.44,2003-10-20,Shipped,10,4,2003,VintageCars,99,S183320,ClassicLegendsInc,2125558493,5905PomptonSt,NYC,NY,10022,USA,NA,Maria,Hernandez,Medium
10389,49,81.4,2,3988.6,2005-03-03,Shipped,3,1,2005,Motorcycles,76,S242000,ScandinavianGiftIdeas,0695346555,kergatan24,Boras,"",S-84467,Sweden,EMEA,Maria,Larsson,Medium
10261,29,50.78,7,1472.62,2004-06-17,Shipped,6,2,2004,Ships,54,S723212,QuebecHomeShoppingNetwork,5145558054,43rueStLaurent,Montreal,Quebec,H1J1C3,Canada,NA,Jean,Fresnisre,Small
10185,21,54,3,1134,2003-11-14,Shipped,11,4,2003,Ships,66,S7001138,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Small
10163,31,100,2,3329.09,2003-10-20,Shipped,10,4,2003,VintageCars,101,S182949,ClassicLegendsInc,2125558493,5905PomptonSt,NYC,NY,10022,USA,NA,Maria,Hernandez,Medium
10119,28,70.29,2,1968.12,2003-04-28,Shipped,4,2,2003,Planes,68,S243949,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Small
10371,32,100,6,3560.64,2005-01-23,Shipped,1,1,2005,ClassicCars,207,S121108,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10271,43,100,10,5605.05,2004-07-20,Shipped,7,3,2004,TrucksandBuses,127,S242300,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10140,40,100,5,4601.2,2003-07-24,Shipped,7,3,2003,TrucksandBuses,121,S184600,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Medium
10181,25,100,9,3861.75,2003-11-12,Shipped,11,4,2003,ClassicCars,140,S243856,HerkkuGifts,4722673215,Drammen121PR744Sentrum,Bergen,"",N5804,Norway,EMEA,Veysel,Oeztan,Medium
10206,47,100,6,9064.89,2003-12-05,Shipped,12,4,2003,ClassicCars,214,S101949,CanadianGiftExchangeNetwork,6045553392,1900OakSt,Vancouver,BC,V3F2K1,Canada,NA,Yoshi,Tannamuri,Large
10207,37,69.89,13,2585.93,2003-12-09,Shipped,12,4,2003,TrucksandBuses,60,S182432,DiecastCollectables,6175552555,6251IngleLn,Boston,MA,51003,USA,NA,Valarie,Franco,Small
10425,55,46.82,1,2575.1,2005-05-31,InProcess,5,2,2005,ClassicCars,57,S241444,LaRochelleGifts,40678555,67ruedesCinquanteOtages,Nantes,"",44000,France,EMEA,Janine,Labrune,Small
10106,48,52.64,15,2526.72,2003-02-17,Shipped,2,1,2003,Planes,49,S721253,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Small
10252,36,48.28,6,1738.08,2004-05-26,Shipped,5,2,2004,Motorcycles,40,S322206,AutoCanalPetit,147556555,25rueLauriston,Paris,"",75016,France,EMEA,Dominique,Perrier,Small
10155,44,79.14,11,3482.16,2003-10-06,Shipped,10,4,2003,Ships,86,S183029,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Medium
10279,48,100,2,5580.96,2004-08-09,Shipped,8,3,2004,ClassicCars,117,S242887,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10166,43,100,2,6930.74,2003-10-21,Shipped,10,4,2003,VintageCars,136,S183140,FunGiftIdeascom,5085552555,1785FirstStreet,NewBedford,MA,50553,USA,NA,Violeta,Benitez,Medium
10388,35,100,8,3918.95,2005-03-03,Shipped,3,1,2005,VintageCars,68,S324289,FunGiftIdeascom,5085552555,1785FirstStreet,NewBedford,MA,50553,USA,NA,Violeta,Benitez,Medium
10305,36,100,1,4641.48,2004-10-13,Shipped,10,4,2004,ClassicCars,118,S244048,MartasReplicasCo,6175558555,39323SpinnakerDr,Cambridge,MA,51247,USA,NA,Marta,Hernandez,Medium
10235,25,96.11,2,2402.75,2004-04-02,Shipped,4,2,2004,Planes,118,S7002834,RoyalCanadianCollectablesLtd,6045554555,23TsawassenBlvd,Tsawassen,BC,T2F8M4,Canada,NA,Elizabeth,Lincoln,Small
10250,50,61.22,7,3061,2004-05-11,Shipped,5,2,2004,VintageCars,68,S324289,TheSharpGiftsWarehouse,4085553659,3086IngleLn,SanJose,CA,94217,USA,NA,Sue,Frick,Medium
10278,35,45.28,1,1584.8,2004-08-06,Shipped,8,3,2004,ClassicCars,50,S241628,SignalGiftStores,7025551838,8489StrongSt,LasVegas,NV,83030,USA,NA,Sue,King,Small
10259,28,46.82,1,1310.96,2004-06-15,Shipped,6,2,2004,ClassicCars,57,S241444,HandjiGiftsCo,652241555,VillageClose106LindenRoadSandown,Singapore,"",69045,Singapore,APAC,Wendy,Victorino,Small
10143,49,100,15,5597.76,2003-08-10,Shipped,8,3,2003,ClassicCars,136,S104757,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Medium
10236,23,55.72,2,1281.56,2004-04-03,Shipped,4,2,2004,Motorcycles,60,S182625,MotorMintDistributorsInc,2155559857,11328DouglasAv,Philadelphia,PA,71270,USA,NA,Rosa,Hernandez,Small
10324,31,100,2,3820.44,2004-11-05,Shipped,11,4,2004,TrucksandBuses,127,S242300,VitachromeInc,2125551500,2678KingstonRd,NYC,NY,10022,USA,NA,Michael,Frick,Medium
10197,47,83.2,8,3910.4,2003-11-26,Shipped,11,4,2003,VintageCars,88,S243151,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Medium
10103,41,47.29,9,1938.89,2003-01-29,Shipped,1,1,2003,VintageCars,50,S184668,BaaneMiniImports,07989555,ErlingSkakkesgate78,Stavern,"",4110,Norway,EMEA,Jonas,Bergulfsen,Small
10300,33,100,5,5521.89,2003-10-04,Shipped,10,4,2003,ClassicCars,194,S121099,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Medium
10331,27,100,11,4170.69,2004-11-17,Shipped,11,4,2004,ClassicCars,169,S183232,MotorMintDistributorsInc,2155559857,11328DouglasAv,Philadelphia,PA,71270,USA,NA,Rosa,Hernandez,Medium
10323,47,100,1,6203.06,2004-11-05,Shipped,11,4,2004,TrucksandBuses,121,S184600,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Medium
10267,40,80.1,5,3204,2004-07-07,Shipped,7,3,2004,ClassicCars,73,S241046,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10106,28,88.63,4,2481.64,2003-02-17,Shipped,2,1,2003,Planes,109,S241785,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Small
10419,15,42.67,7,640.05,2005-05-17,Shipped,5,2,2005,ClassicCars,37,S242972,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Small
10327,21,96.31,1,2022.51,2004-11-10,Resolved,11,4,2004,Ships,72,S7002610,DanishWholesaleImports,31123555,Vinbltet34,Kobenhavn,"",1734,Denmark,EMEA,Jytte,Petersen,Small
10284,21,71,2,1491,2004-08-21,Shipped,8,3,2004,Planes,72,S244278,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Small
10139,30,100,5,3095.4,2003-07-16,Shipped,7,3,2003,VintageCars,99,S183320,SouveniersAndThingsCo,61294958555,MonitorMoneyBuilding815PacificHwy,Chatswood,NSW,2067,Australia,APAC,Adrian,Huxley,Medium
10178,41,81.72,10,3350.52,2003-11-08,Shipped,11,4,2003,Ships,86,S183029,AlphaCognac,61776555,1rueAlsaceLorraine,Toulouse,"",31000,France,EMEA,Annette,Roulet,Medium
10341,36,93.56,10,3368.16,2004-11-24,Shipped,11,4,2004,ClassicCars,79,S123990,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10188,25,100,2,2535.75,2003-11-18,Shipped,11,4,2003,Motorcycles,112,S241578,HerkkuGifts,4722673215,Drammen121PR744Sentrum,Bergen,"",N5804,Norway,EMEA,Veysel,Oeztan,Small
10196,46,62.09,7,2856.14,2003-11-26,Shipped,11,4,2003,Trains,58,S501514,SuperScaleInc,2035559545,567NorthPendaleStreet,NewHaven,CT,97823,USA,NA,Leslie,Murphy,Small
10108,33,100,6,5265.15,2003-03-03,Shipped,3,1,2003,ClassicCars,194,S121099,CruzSonsCo,6325553587,15McCallumStreetNatWestCenter1303,MakatiCity,"",1227MM,Philippines,Japan,Arnold,Cruz,Medium
10215,49,100,5,5285.14,2004-01-29,Shipped,1,1,2004,VintageCars,104,S183136,WestCoastCollectablesCo,3105553722,3675FurthCircle,Burbank,CA,94019,USA,NA,Steve,Thompson,Medium
10175,47,100,10,5121.59,2003-11-06,Shipped,11,4,2003,TrucksandBuses,121,S184600,StylishDeskDecorsCo,1715550297,35KingGeorge,London,"",WX36FW,UK,EMEA,Ann,Brown,Medium
10280,43,68.71,5,2954.53,2004-08-17,Shipped,8,3,2004,VintageCars,62,S182957,AmicaModelsCo,0114988555,ViaMonteBianco34,Torino,"",10100,Italy,EMEA,Paolo,Accorti,Small
10230,43,100,1,7016.31,2004-03-15,Shipped,3,1,2004,ClassicCars,151,S123148,BlauerSeeAutoCo,496966902555,Lyonerstr34,Frankfurt,"",60528,Germany,EMEA,Roland,Keitel,Large
10119,35,87.62,13,3066.7,2003-04-28,Shipped,4,2,2003,VintageCars,88,S243151,SalzburgCollectables,65629555,Geislweg14,Salzburg,"",5020,Austria,EMEA,Georg,Pipps,Medium
10113,50,49.81,3,2490.5,2003-03-26,Shipped,3,1,2003,VintageCars,50,S184668,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Small
10353,40,82.21,8,3288.4,2004-12-04,Shipped,12,4,2004,VintageCars,43,S501341,GiftIdeasCorp,2035554407,2440PomptonSt,Glendale,CT,97561,USA,NA,Dan,Lewis,Medium
10185,47,77.24,8,3630.28,2003-11-14,Shipped,11,4,2003,VintageCars,87,S184522,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Medium
10140,28,60.76,7,1701.28,2003-07-24,Shipped,7,3,2003,TrucksandBuses,64,S323522,TechnicsStoresInc,6505556809,9408FurthCircle,Burlingame,CA,94217,USA,NA,Juri,Hirano,Small
10412,56,98.18,8,5498.08,2005-05-03,Shipped,5,2,2005,TrucksandBuses,122,S182319,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10241,30,66.99,4,2009.7,2004-04-13,Shipped,4,2,2004,ClassicCars,71,S184933,MiniCaravy,88601555,24placeKluber,Strasbourg,"",67000,France,EMEA,Frederique,Citeaux,Small
10210,30,61.7,4,1851,2004-01-12,Shipped,1,1,2004,Motorcycles,76,S242000,OsakaSouveniersCo,810663425555,DojimaAvanza4F1620DojimaKitaku,Osaka,Osaka,530-0003,Japan,Japan,Mory,Kentary,Small
10135,44,96,15,4224,2003-07-02,Shipped,7,3,2003,Motorcycles,81,S504713,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10164,39,81.93,4,3195.27,2003-10-21,Resolved,10,4,2003,ClassicCars,101,S7002824,MiniAutoWerke,76753555,Kirchgasse6,Graz,"",8010,Austria,EMEA,Roland,Mendel,Medium
10301,39,100,6,6446.7,2003-10-05,Shipped,10,4,2003,ClassicCars,141,S183685,NorwayGiftsByMailCo,4722121555,Drammensveien126APB744Sentrum,Oslo,"",N0106,Norway,EMEA,Jan,Klaeboe,Medium
10329,29,100,9,2954.81,2004-11-15,Shipped,11,4,2004,ClassicCars,77,S181889,LandofToysInc,2125557818,897LongAirportAvenue,NYC,NY,10022,USA,NA,Kwai,Yu,Small
10414,19,100,3,2764.88,2005-05-06,OnHold,5,2,2005,ClassicCars,136,S104757,Gifts4AllAgescom,6175559555,8616SpinnakerDr,Boston,MA,51003,USA,NA,Juri,Yoshido,Small
10295,26,75.34,4,1958.84,2004-09-10,Shipped,9,3,2004,Ships,66,S7001138,Gifts4AllAgescom,6175559555,8616SpinnakerDr,Boston,MA,51003,USA,NA,Juri,Yoshido,Small
10390,50,100,1,7397,2005-03-04,Shipped,3,1,2005,ClassicCars,146,S183482,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Large
10166,26,73.73,1,1916.98,2003-10-21,Shipped,10,4,2003,VintageCars,87,S184522,FunGiftIdeascom,5085552555,1785FirstStreet,NewBedford,MA,50553,USA,NA,Violeta,Benitez,Small
10367,37,100,3,4703.81,2005-01-12,Resolved,1,1,2005,VintageCars,170,S181749,Toys4GrownUpscom,6265557265,78934HillsideDr,Pasadena,CA,90003,USA,NA,Julie,Young,Medium
10133,46,77.52,4,3565.92,2003-06-27,Shipped,6,2,2003,Planes,72,S244278,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Medium
10357,49,70.58,5,3458.42,2004-12-10,Shipped,12,4,2004,VintageCars,62,S182957,MiniGiftsDistributorsLtd,4155551450,5677StrongSt,SanRafael,CA,97562,USA,NA,Valarie,Nelson,Medium
10225,40,100,4,4550,2004-02-22,Shipped,2,1,2004,ClassicCars,140,S243856,VidaSportLtd,0897034555,Grenzacherweg237,Gensve,"",1203,Switzerland,EMEA,Michael,Holz,Medium
10143,46,74.84,13,3442.64,2003-08-10,Shipped,8,3,2003,Ships,86,S183029,MiniCreationsLtd,5085559555,4575HillsideDr,NewBedford,MA,50553,USA,NA,WingC,Tam,Medium
10246,35,48.7,7,1704.5,2004-05-05,Shipped,5,2,2004,TrucksandBuses,54,S322509,EuroShoppingChannel,915559444,CMoralzarzal86,Madrid,"",28034,Spain,EMEA,Diego,Freyre,Small
10122,31,44.66,17,1384.46,2003-05-08,Shipped,5,2,2003,Motorcycles,40,S322206,MarseilleMiniAutos,91244555,12ruedesBouchers,Marseille,"",13008,France,EMEA,Laurence,Lebihan,Small
10176,22,64,6,1408,2003-11-06,Shipped,11,4,2003,Trains,62,S323207,LordineSouveniers,0522556555,StradaProvinciale124,ReggioEmilia,"",42100,Italy,EMEA,Maurizio,Moroni,Small
10197,22,86.38,5,1900.36,2003-11-26,Shipped,11,4,2003,VintageCars,83,S243816,EnacoDistributors,932034555,RambladeCatalu¤a23,Barcelona,"",8022,Spain,EMEA,Eduardo,Saavedra,Small
10363,21,100,8,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,76,S242000,SuominenSouveniers,35898045555,SoftwareEngineeringCenterSECOy,Espoo,"",FIN-02271,Finland,EMEA,Kalle,Suominen,Medium
10299,23,100,9,2597.39,2004-09-30,Shipped,9,3,2004,Motorcycles,95,S101678,ToysofFinlandCo,902248555,Keskuskatu45,Helsinki,"",21240,Finland,EMEA,Matti,Karttunen,Small
10173,27,41.22,8,1112.94,2003-11-05,Shipped,11,4,2003,VintageCars,44,S242022,RovelliGifts,035640555,ViaLudovicoilMoro22,Bergamo,"",24100,Italy,EMEA,Giovanni,Rovelli,Small
10332,50,100,2,7310,2004-11-17,Shipped,11,4,2004,VintageCars,92,S184409,AVStoresCo,1715551555,FauntleroyCircus,Manchester,"",EC25NT,UK,EMEA,Victoria,Ashworth,Large
10248,21,73.98,1,1553.58,2004-05-07,Cancelled,5,2,2004,Ships,86,S183029,LandofToysInc,2125557818,897LongAirportAvenue,NYC,NY,10022,USA,NA,Kwai,Yu,Small
10123,26,100,2,3073.72,2003-05-20,Shipped,5,2,2003,ClassicCars,124,S181589,Ateliergraphique,40322555,54rueRoyale,Nantes,"",44000,France,EMEA,Carine,Schmitt,Medium
10127,45,100,14,6295.95,2003-06-03,Shipped,6,2,2003,TrucksandBuses,122,S182319,MuscleMachineInc,2125557413,4092FurthCircle,NYC,NY,10022,USA,NA,Jeff,Young,Medium
10339,50,74.35,9,3717.5,2004-11-23,Shipped,11,4,2004,Ships,72,S7002610,TokyoCollectablesLtd,81335840555,228Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko,Shimamura,Medium
